,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,cluster_labels,bathroom_map,sentiment,host_verifications_count,amenities_count
12920,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8444200000000001,2,45
12921,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8653,2,45
12922,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8399,2,45
12923,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.77559,2,45
12924,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.74303,2,45
12925,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.9436,2,45
12926,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8016,2,45
12927,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.5945199999999999,2,45
12928,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.70102,2,45
12929,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.5719,2,45
12930,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.84725,2,45
12931,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.6818,2,45
12932,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8242,2,45
12933,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.80415,2,45
12934,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.9312,2,45
12935,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8389,2,45
12936,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.9128,2,45
12937,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.8777,2,45
12938,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.86524,2,45
12939,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.69115,2,45
12940,24730797,100.0,1,2,4,1,1,4,2,1.0,1.0,126.0,1,1125,1,7,33,62,336,316,52,5,4.83,4.91,4.77,4.96,4.88,4.73,4.76,0,1,1,0,0,5.98,4,6.0,0.76762,2,45
12941,24749174,95.61693777871844,0,1,1,1,0,4,2,1.0,1.0,80.0,4,14,1,0,0,0,0,13,0,0,4.92,4.92,5.0,5.0,5.0,4.85,4.92,1,1,1,0,0,0.25,5,6.0,0.80982,2,13
12942,24749448,100.0,0,1,1,1,0,3,2,1.0,1.0,60.0,1,7,1,5,10,10,10,59,17,0,4.64,4.86,4.63,4.97,4.95,4.58,4.68,0,1,0,1,0,1.12,5,10.0,0.4497,2,23
12943,24749448,100.0,0,1,1,1,0,3,2,1.0,1.0,60.0,1,7,1,5,10,10,10,59,17,0,4.64,4.86,4.63,4.97,4.95,4.58,4.68,0,1,0,1,0,1.12,5,10.0,0.9789,2,23
12944,24749448,100.0,0,1,1,1,0,3,2,1.0,1.0,60.0,1,7,1,5,10,10,10,59,17,0,4.64,4.86,4.63,4.97,4.95,4.58,4.68,0,1,0,1,0,1.12,5,10.0,0.8888,2,23
12945,24749448,100.0,0,1,1,1,0,3,2,1.0,1.0,60.0,1,7,1,5,10,10,10,59,17,0,4.64,4.86,4.63,4.97,4.95,4.58,4.68,0,1,0,1,0,1.12,5,10.0,0.79023,2,23
12946,24749448,100.0,0,1,1,1,0,3,2,1.0,1.0,60.0,1,7,1,5,10,10,10,59,17,0,4.64,4.86,4.63,4.97,4.95,4.58,4.68,0,1,0,1,0,1.12,5,10.0,0.78545,2,23
12947,24750573,95.27493677833023,0,1,1,1,1,4,6,2.0,3.0,170.0,2,1125,1,0,0,0,0,15,0,0,4.93,4.93,4.67,5.0,5.0,4.87,4.73,1,1,1,0,0,0.28,5,6.0,0.8699,2,21
12948,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.9879,2,29
12949,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.8885,2,29
12950,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.7758,2,29
12951,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.81075,2,29
12952,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.7821100000000001,2,29
12953,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.7448899999999999,2,29
12954,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.9537,2,29
12955,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.82926,2,29
12956,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.7861600000000001,2,29
12957,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.70026,2,29
12958,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.67006,2,29
12959,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.79755,2,29
12960,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.72754,2,29
12961,24751014,100.0,0,3,3,1,1,3,1,1.0,1.0,107.0,1,1125,1,0,0,0,0,341,65,1,4.85,4.93,4.92,4.9,4.89,4.87,4.82,1,3,0,3,0,6.45,4,5.0,0.6673100000000001,2,29
12962,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.84385,2,28
12963,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.5901,2,28
12964,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.769,2,28
12965,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.88282,2,28
12966,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.7156,2,28
12967,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.8587100000000001,2,28
12968,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.79918,2,28
12969,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.74454,2,28
12970,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.7729699999999999,2,28
12971,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.75476,2,28
12972,24753388,100.0,0,3,3,1,1,3,2,1.0,1.0,118.0,1,1125,1,6,12,12,12,248,70,3,4.82,4.92,4.86,4.87,4.89,4.85,4.78,1,3,0,3,0,4.69,4,5.0,0.71548,2,28
12973,24753564,0.0,0,1,1,1,1,3,2,2.0,4.0,400.0,1,1125,1,27,57,87,87,4,0,0,5.0,5.0,5.0,4.33,5.0,4.67,5.0,0,1,0,1,0,0.08,5,11.0,0.56353,2,13
12974,24754616,100.74209644530649,0,2,2,1,0,3,2,1.0,1.0,84.0,3,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,2,0,2,0,0.02,5,5.0,0.9258,2,15
12975,24755111,91.0,0,18,29,1,1,4,6,3.0,4.0,450.0,4,1125,1,11,21,21,21,46,2,0,4.87,4.98,4.96,4.83,4.85,4.83,4.74,0,14,14,0,0,0.88,0,15.0,0.90185,2,20
12976,24755111,91.0,0,18,29,1,1,4,6,3.0,4.0,450.0,4,1125,1,11,21,21,21,46,2,0,4.87,4.98,4.96,4.83,4.85,4.83,4.74,0,14,14,0,0,0.88,0,15.0,0.89445,2,20
12977,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.7788,2,13
12978,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.78191,2,13
12979,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.8652799999999999,2,13
12980,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.88731,2,13
12981,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.93216,2,13
12982,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.9343600000000001,2,13
12983,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.93805,2,13
12984,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.8999,2,13
12985,24755498,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,7,7,21,104,169,56,6,4.92,4.91,4.94,4.97,4.93,4.84,4.82,1,1,1,0,0,3.2,6,6.0,0.86545,2,13
12986,24755737,95.71943111053601,0,2,2,1,0,3,2,1.0,1.0,74.0,3,1125,1,0,0,0,0,3,0,0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0,2,0,2,0,0.06,5,5.0,0.87925,2,11
12987,24765078,96.25176980375922,0,1,1,1,0,4,5,3.0,5.0,50.0,2,7,1,0,0,0,0,30,0,0,4.9,5.0,4.97,5.0,5.0,4.79,4.93,0,1,1,0,0,0.59,1,11.0,0.90859,2,23
12988,24767665,100.0,0,1,1,1,1,3,2,1.0,1.0,92.0,2,31,1,2,3,8,8,0,0,0,4.863453241857238,4.885319648143029,4.83013607903571,4.9021143180492315,4.925816901100884,4.783478698804412,4.741725698885607,0,1,0,1,0,1.589862681622359,5,8.0,,3,23
12989,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.9277,2,29
12990,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.9436899999999999,2,29
12991,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.9391299999999999,2,29
12992,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.8388200000000001,2,29
12993,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.8812700000000001,2,29
12994,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.8578899999999999,2,29
12995,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.8829799999999999,2,29
12996,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.8903200000000001,2,29
12997,24771415,100.0,1,1,1,1,1,4,5,3.0,4.0,261.0,2,1125,1,2,9,18,108,181,56,4,4.95,4.96,4.89,4.99,4.98,4.94,4.82,0,1,1,0,0,3.44,0,9.0,0.90966,2,29
12998,24771520,34.43246511639793,0,2,2,1,0,3,2,1.0,1.0,70.0,2,1125,1,0,0,0,0,1,0,0,0.0,1.568968093552109,0.07178202866911487,2.44522631999865,2.422789082170163,2.83962945236647,0.9011919660881168,1,1,0,1,0,0.02,5,7.0,0.0,3,18
12999,24786569,99.24895207425509,0,15,15,1,1,3,2,1.0,1.0,30.0,50,100,1,0,0,0,0,2,0,0,4.0,2.5,5.0,4.0,4.0,4.0,4.5,1,15,0,15,0,0.04,0,7.0,0.52565,2,23
13000,24787457,94.89214096768058,0,15,15,1,1,3,1,1.0,1.0,36.0,1,10,1,0,0,0,0,14,0,0,4.79,4.71,4.71,4.79,4.79,4.71,4.64,1,15,0,15,0,0.26,0,4.0,0.8145399999999999,2,22
13001,24788851,92.51333555687175,0,15,15,1,1,3,1,1.0,1.0,42.0,1,7,1,0,0,0,0,19,0,0,4.74,4.84,4.84,4.95,4.84,4.84,4.89,1,15,0,15,0,0.36,0,7.0,0.70738,2,22
13002,24791825,92.50292377462696,0,15,15,1,1,3,2,1.0,2.0,40.0,1,7,1,0,0,0,0,27,0,0,4.7,4.96,4.81,4.93,4.96,4.7,4.74,1,15,0,15,0,0.51,0,8.0,0.75862,2,19
13003,24793539,92.19070518109905,0,15,15,1,1,3,2,1.0,1.0,40.0,1,10,1,0,0,0,0,31,0,0,4.68,4.87,4.71,4.97,4.94,4.87,4.55,1,15,0,15,0,0.59,0,8.0,0.90285,2,21
13004,24793539,92.19070518109905,0,15,15,1,1,3,2,1.0,1.0,40.0,1,10,1,0,0,0,0,31,0,0,4.68,4.87,4.71,4.97,4.94,4.87,4.55,1,15,0,15,0,0.59,0,8.0,0.75946,2,21
13005,24793841,91.41764475343952,0,1,1,1,1,4,2,1.0,1.0,103.0,2,1111,1,0,0,0,0,81,0,0,4.4,4.59,4.47,4.56,4.79,4.67,4.32,0,1,1,0,0,1.54,5,6.0,0.9217,2,21
13006,24793841,91.41764475343952,0,1,1,1,1,4,2,1.0,1.0,103.0,2,1111,1,0,0,0,0,81,0,0,4.4,4.59,4.47,4.56,4.79,4.67,4.32,0,1,1,0,0,1.54,5,6.0,0.85157,2,21
13007,24793841,91.41764475343952,0,1,1,1,1,4,2,1.0,1.0,103.0,2,1111,1,0,0,0,0,81,0,0,4.4,4.59,4.47,4.56,4.79,4.67,4.32,0,1,1,0,0,1.54,5,6.0,0.77323,2,21
13008,24793841,91.41764475343952,0,1,1,1,1,4,2,1.0,1.0,103.0,2,1111,1,0,0,0,0,81,0,0,4.4,4.59,4.47,4.56,4.79,4.67,4.32,0,1,1,0,0,1.54,5,6.0,0.8850600000000001,2,21
13009,24793841,91.41764475343952,0,1,1,1,1,4,2,1.0,1.0,103.0,2,1111,1,0,0,0,0,81,0,0,4.4,4.59,4.47,4.56,4.79,4.67,4.32,0,1,1,0,0,1.54,5,6.0,0.54343,2,21
13010,24797844,87.75865726088888,0,2,3,1,1,4,4,2.0,2.0,139.0,2,60,1,0,0,0,0,12,0,0,4.5,4.92,4.33,5.0,5.0,4.67,4.5,1,2,1,1,0,0.23,5,6.0,0.8784,2,26
13011,24800209,92.66856609430414,0,15,15,1,1,3,1,1.0,1.0,32.0,1,4,1,0,0,0,0,29,0,0,4.69,4.79,4.69,4.86,4.93,4.9,4.66,1,15,0,15,0,0.55,0,5.0,0.71392,2,18
13012,24800209,92.66856609430414,0,15,15,1,1,3,1,1.0,1.0,32.0,1,4,1,0,0,0,0,29,0,0,4.69,4.79,4.69,4.86,4.93,4.9,4.66,1,15,0,15,0,0.55,0,5.0,0.7315699999999999,2,18
13013,24818015,100.0,1,1,1,1,1,3,2,1.0,1.0,71.0,3,14,1,0,30,60,150,31,21,1,4.9,4.97,5.0,4.97,5.0,4.52,4.84,0,1,0,1,0,0.59,2,5.0,0.82888,2,29
13014,24818015,100.0,1,1,1,1,1,3,2,1.0,1.0,71.0,3,14,1,0,30,60,150,31,21,1,4.9,4.97,5.0,4.97,5.0,4.52,4.84,0,1,0,1,0,0.59,2,5.0,0.86418,2,29
13015,24820531,95.77122297439251,0,15,15,1,1,3,2,1.0,1.0,48.0,1,7,1,0,0,0,0,7,0,0,4.43,4.57,4.57,4.0,4.71,4.0,4.0,1,15,0,15,0,0.13,0,7.0,0.8463700000000001,2,21
13016,24821148,98.59596504258543,0,15,15,1,1,3,1,1.0,1.0,35.0,1,100,1,0,0,0,0,3,0,0,5.0,4.67,5.0,5.0,5.0,4.33,5.0,1,15,0,15,0,0.06,0,7.0,0.72653,2,21
13017,24821802,94.83064021805728,0,15,15,1,1,3,1,1.0,1.0,34.0,1,7,1,0,0,0,0,5,0,0,4.8,4.8,4.8,5.0,5.0,5.0,4.4,1,15,0,15,0,0.1,0,4.0,0.79786,2,20
13018,24822310,92.9152833622605,0,15,15,1,1,3,2,1.0,1.0,47.0,1,7,1,0,0,0,0,24,0,0,4.75,4.88,4.67,5.0,4.96,4.63,4.63,1,15,0,15,0,0.45,0,7.0,0.75371,2,21
13019,24838592,93.2955545674342,0,1,1,1,1,4,6,3.0,3.0,300.0,3,1125,1,0,0,0,0,28,0,0,4.64,4.86,4.93,4.89,4.71,4.61,4.68,0,1,1,0,0,0.55,0,11.0,0.9821,2,28
13020,24838592,93.2955545674342,0,1,1,1,1,4,6,3.0,3.0,300.0,3,1125,1,0,0,0,0,28,0,0,4.64,4.86,4.93,4.89,4.71,4.61,4.68,0,1,1,0,0,0.55,0,11.0,0.8550700000000001,2,28
13021,24841911,87.75853436121919,0,1,1,1,1,4,2,1.0,1.0,200.0,2,68,1,0,0,0,0,9,0,0,4.5,4.38,4.0,4.88,4.5,4.88,4.5,0,1,1,0,0,0.27,0,6.0,0.66032,2,25
13022,24842784,100.0,0,6,17,1,1,2,3,1.0,2.0,430.0,2,30,1,21,49,79,349,91,33,1,4.47,4.38,4.73,4.08,4.47,4.9,4.41,1,6,5,0,0,1.73,0,6.0,0.79786,2,37
13023,24842784,100.0,0,6,17,1,1,2,3,1.0,2.0,430.0,2,30,1,21,49,79,349,91,33,1,4.47,4.38,4.73,4.08,4.47,4.9,4.41,1,6,5,0,0,1.73,0,6.0,0.5988399999999999,2,37
13024,24842784,100.0,0,6,17,1,1,2,3,1.0,2.0,430.0,2,30,1,21,49,79,349,91,33,1,4.47,4.38,4.73,4.08,4.47,4.9,4.41,1,6,5,0,0,1.73,0,6.0,0.95915,2,37
13025,24842784,100.0,0,6,17,1,1,2,3,1.0,2.0,430.0,2,30,1,21,49,79,349,91,33,1,4.47,4.38,4.73,4.08,4.47,4.9,4.41,1,6,5,0,0,1.73,0,6.0,0.69452,2,37
13026,24842784,100.0,0,6,17,1,1,2,3,1.0,2.0,430.0,2,30,1,21,49,79,349,91,33,1,4.47,4.38,4.73,4.08,4.47,4.9,4.41,1,6,5,0,0,1.73,0,6.0,0.78298,2,37
13027,24842784,100.0,0,6,17,1,1,2,3,1.0,2.0,430.0,2,30,1,21,49,79,349,91,33,1,4.47,4.38,4.73,4.08,4.47,4.9,4.41,1,6,5,0,0,1.73,0,6.0,0.76722,2,37
13028,24845076,99.0,0,55,137,1,1,4,4,1.0,2.0,159.0,14,1125,1,12,12,24,114,92,17,2,4.57,4.65,4.58,4.85,4.76,4.86,4.47,0,55,55,0,0,1.74,0,6.0,0.6249,2,33
13029,24845076,99.0,0,55,137,1,1,4,4,1.0,2.0,159.0,14,1125,1,12,12,24,114,92,17,2,4.57,4.65,4.58,4.85,4.76,4.86,4.47,0,55,55,0,0,1.74,0,6.0,0.68645,2,33
13030,24845076,99.0,0,55,137,1,1,4,4,1.0,2.0,159.0,14,1125,1,12,12,24,114,92,17,2,4.57,4.65,4.58,4.85,4.76,4.86,4.47,0,55,55,0,0,1.74,0,6.0,0.8358399999999999,2,33
13031,24845076,99.0,0,55,137,1,1,4,4,1.0,2.0,159.0,14,1125,1,12,12,24,114,92,17,2,4.57,4.65,4.58,4.85,4.76,4.86,4.47,0,55,55,0,0,1.74,0,6.0,0.75751,2,33
13032,24845076,99.0,0,55,137,1,1,4,4,1.0,2.0,159.0,14,1125,1,12,12,24,114,92,17,2,4.57,4.65,4.58,4.85,4.76,4.86,4.47,0,55,55,0,0,1.74,0,6.0,0.75159,2,33
13033,24852048,100.0,1,1,1,1,1,4,6,4.0,4.0,918.0,1,1125,1,13,43,73,348,23,23,3,4.7,4.87,4.7,4.78,4.87,4.65,4.39,1,1,1,0,0,3.75,5,11.0,0.8865,2,48
13034,24852048,100.0,1,1,1,1,1,4,6,4.0,4.0,918.0,1,1125,1,13,43,73,348,23,23,3,4.7,4.87,4.7,4.78,4.87,4.65,4.39,1,1,1,0,0,3.75,5,11.0,0.78692,2,48
13035,24859485,100.0,0,1,2,1,0,4,4,2.0,2.0,214.0,2,1125,1,7,7,7,7,4,4,4,5.0,4.75,4.25,5.0,5.0,5.0,4.75,1,1,1,0,0,4.0,0,6.0,0.7562,2,15
13036,24879780,96.95017239089987,0,1,1,1,1,3,2,1.0,1.0,56.0,2,30,1,0,0,0,0,116,0,0,4.89,4.9,4.92,4.95,4.97,4.91,4.77,1,1,0,1,0,2.2,0,5.0,0.54973,1,15
